#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
SQRDL	TSTD1	9606.ENSP00000260324	9606.ENSP00000388293	0.135	0	0	0	0	0	0	0.591	0.631
SQRDL	SDHA	9606.ENSP00000260324	9606.ENSP00000264932	0.071	0	0	0	0.062	0	0	0.627	0.648
SQRDL	SUOX	9606.ENSP00000260324	9606.ENSP00000377668	0.058	0	0	0	0.062	0	0	0.805	0.813
SQRDL	TST	9606.ENSP00000260324	9606.ENSP00000385828	0.074	0	0	0	0.086	0	0.900	0.740	0.975
SQRDL	ETHE1	9606.ENSP00000260324	9606.ENSP00000292147	0.068	0	0	0	0.234	0	0.900	0.858	0.988
STX17	ARL2	9606.ENSP00000259400	9606.ENSP00000246747	0	0	0	0	0.102	0	0	0.125	0.180
STX17	RHOT2	9606.ENSP00000259400	9606.ENSP00000321971	0	0	0	0	0.062	0.128	0	0.048	0.153
STX17	AGPAT4	9606.ENSP00000259400	9606.ENSP00000314036	0	0	0	0	0.062	0.131	0	0.050	0.158
STX17	TOMM70A	9606.ENSP00000259400	9606.ENSP00000284320	0	0	0	0	0.055	0	0	0.148	0.160
STX17	VPS13D	9606.ENSP00000259400	9606.ENSP00000478104	0	0	0	0	0.126	0	0	0.081	0.163
STX17	AK2	9606.ENSP00000259400	9606.ENSP00000346921	0	0	0	0	0.052	0	0	0.156	0.165
STX17	VDAC3	9606.ENSP00000259400	9606.ENSP00000428845	0	0	0	0	0	0	0	0.166	0.166
STX17	CYB5B	9606.ENSP00000259400	9606.ENSP00000308430	0	0	0	0	0.069	0.056	0	0.136	0.175
STX17	PCBD2	9606.ENSP00000259400	9606.ENSP00000421544	0	0	0	0	0.179	0	0	0	0.179
STX17	SLC25A6	9606.ENSP00000259400	9606.ENSP00000370808	0	0	0	0	0	0.181	0	0	0.181
STX17	MCU	9606.ENSP00000259400	9606.ENSP00000362144	0	0	0	0	0	0	0	0.183	0.183
STX17	APOO	9606.ENSP00000259400	9606.ENSP00000368528	0	0	0	0	0.062	0	0	0.174	0.192
STX17	MT-CO2	9606.ENSP00000259400	9606.ENSP00000354876	0	0	0	0	0.064	0	0	0.173	0.193
STX17	BCL2L13	9606.ENSP00000259400	9606.ENSP00000480836	0	0	0	0	0	0	0	0.200	0.200
STX17	XPNPEP3	9606.ENSP00000259400	9606.ENSP00000349658	0	0	0	0	0.045	0	0	0.207	0.210
STX17	MGST3	9606.ENSP00000259400	9606.ENSP00000356864	0	0	0	0	0	0	0	0.240	0.240
STX17	ABCD3	9606.ENSP00000259400	9606.ENSP00000359233	0	0	0	0	0.063	0	0	0.236	0.254
STX17	OPA1	9606.ENSP00000259400	9606.ENSP00000354681	0	0	0	0	0.085	0.133	0	0.189	0.301
STX17	VDAC1	9606.ENSP00000259400	9606.ENSP00000265333	0	0	0	0	0	0	0	0.320	0.320
STX17	SUOX	9606.ENSP00000259400	9606.ENSP00000377668	0	0	0	0	0	0	0	0.326	0.326
STX17	TUFM	9606.ENSP00000259400	9606.ENSP00000322439	0	0	0	0	0.065	0	0	0.319	0.336
STX17	BCO2	9606.ENSP00000259400	9606.ENSP00000350314	0	0	0	0	0	0	0	0.340	0.340
STX17	TOMM20	9606.ENSP00000259400	9606.ENSP00000355566	0	0	0	0	0	0	0	0.376	0.376
STYXL1	CYCS	9606.ENSP00000248600	9606.ENSP00000307786	0	0	0	0	0.064	0	0	0.142	0.162
STYXL1	METAP1D	9606.ENSP00000248600	9606.ENSP00000315152	0	0	0	0	0.064	0.151	0	0.058	0.186
STYXL1	MDH2	9606.ENSP00000248600	9606.ENSP00000327070	0	0	0	0	0.062	0	0	0.170	0.188
STYXL1	PPM1K	9606.ENSP00000248600	9606.ENSP00000477341	0	0	0	0	0.062	0.143	0	0.107	0.219
STYXL1	ACP6	9606.ENSP00000248600	9606.ENSP00000463574	0	0	0	0	0	0	0	0.231	0.231
STYXL1	FLAD1	9606.ENSP00000248600	9606.ENSP00000292180	0.047	0	0	0	0	0	0	0.257	0.262
SUCLG2	ACO2	9606.ENSP00000419325	9606.ENSP00000216254	0.079	0	0	0	0.169	0.215	0	0.508	0.665
SUCLG2	SLC25A3	9606.ENSP00000419325	9606.ENSP00000228318	0	0	0	0	0.161	0	0	0.112	0.224
SUCLG2	MCEE	9606.ENSP00000419325	9606.ENSP00000244217	0.070	0	0	0	0.092	0	0	0.154	0.224
SUCLG2	AARS2	9606.ENSP00000419325	9606.ENSP00000244571	0.059	0	0	0	0.127	0	0	0.068	0.168
SUCLG2	GOT2	9606.ENSP00000419325	9606.ENSP00000245206	0	0	0	0	0.107	0	0	0.132	0.193
SUCLG2	ARL2	9606.ENSP00000419325	9606.ENSP00000246747	0	0	0	0	0	0	0	0.160	0.160
SUCLG2	TRAP1	9606.ENSP00000419325	9606.ENSP00000246957	0.072	0	0	0	0.064	0.058	0	0.141	0.203
SUCLG2	SDHA	9606.ENSP00000419325	9606.ENSP00000264932	0.185	0	0	0	0.349	0.546	0.900	0.500	0.985
SUCLG2	VDAC1	9606.ENSP00000419325	9606.ENSP00000265333	0	0	0	0	0.124	0.057	0	0.319	0.388
SUCLG2	BCKDHA	9606.ENSP00000419325	9606.ENSP00000269980	0	0	0	0	0.095	0	0.540	0.203	0.639
SUCLG2	ABHD10	9606.ENSP00000419325	9606.ENSP00000273359	0	0	0	0	0.092	0.115	0	0.058	0.177
SUCLG2	ALDH1L1	9606.ENSP00000419325	9606.ENSP00000273450	0.053	0	0	0	0.099	0.059	0	0.110	0.189
SUCLG2	AMT	9606.ENSP00000419325	9606.ENSP00000273588	0	0	0	0	0.158	0	0	0.109	0.217
SUCLG2	MUT	9606.ENSP00000419325	9606.ENSP00000274813	0.083	0	0	0	0.104	0.369	0.900	0.235	0.953
SUCLG2	DLAT	9606.ENSP00000419325	9606.ENSP00000280346	0.081	0	0	0	0.256	0.175	0.800	0.397	0.919
SUCLG2	OXSM	9606.ENSP00000419325	9606.ENSP00000280701	0	0	0	0	0.093	0.058	0	0.138	0.199
SUCLG2	ACAD8	9606.ENSP00000419325	9606.ENSP00000281182	0.060	0	0	0	0.080	0.097	0	0.141	0.239
SUCLG2	MMAA	9606.ENSP00000419325	9606.ENSP00000281317	0.071	0	0	0	0.049	0	0	0.193	0.224
SUCLG2	ACAA2	9606.ENSP00000419325	9606.ENSP00000285093	0.048	0	0	0	0.120	0	0.800	0.143	0.837
SUCLG2	AIFM1	9606.ENSP00000419325	9606.ENSP00000287295	0.044	0	0	0	0.087	0.129	0	0.047	0.178
SUCLG2	PDPR	9606.ENSP00000419325	9606.ENSP00000288050	0	0	0	0	0.195	0	0	0.319	0.429
SUCLG2	ETHE1	9606.ENSP00000419325	9606.ENSP00000292147	0.041	0	0	0	0.062	0.128	0	0.077	0.179
SUCLG2	TK2	9606.ENSP00000419325	9606.ENSP00000299697	0	0	0	0	0.062	0.161	0	0.138	0.262
SUCLG2	PRODH2	9606.ENSP00000419325	9606.ENSP00000301175	0	0	0	0	0.062	0	0	0.137	0.155
SUCLG2	AGXT	9606.ENSP00000419325	9606.ENSP00000302620	0.116	0	0	0	0.066	0	0	0.187	0.270
SUCLG2	LETM1	9606.ENSP00000419325	9606.ENSP00000305653	0	0	0	0	0	0	0	0.284	0.284
SUCLG2	UQCRFS1	9606.ENSP00000419325	9606.ENSP00000306397	0.050	0	0	0	0.208	0.183	0	0.192	0.437
SUCLG2	CYCS	9606.ENSP00000419325	9606.ENSP00000307786	0	0	0	0	0.122	0	0	0.169	0.239
SUCLG2	GPD2	9606.ENSP00000419325	9606.ENSP00000308610	0	0	0	0	0.149	0	0	0.215	0.304
SUCLG2	C10orf2	9606.ENSP00000419325	9606.ENSP00000309595	0	0	0	0	0.065	0	0	0.190	0.211
SUCLG2	ACAD9	9606.ENSP00000419325	9606.ENSP00000312618	0.060	0	0	0	0.083	0.244	0	0.234	0.434
SUCLG2	CYC1	9606.ENSP00000419325	9606.ENSP00000317159	0	0	0	0	0.216	0.182	0	0.182	0.429
SUCLG2	TUFM	9606.ENSP00000419325	9606.ENSP00000322439	0	0	0	0	0.195	0.061	0	0.299	0.424
SUCLG2	SLC25A20	9606.ENSP00000419325	9606.ENSP00000326305	0	0	0	0	0.098	0	0	0.118	0.170
SUCLG2	MDH2	9606.ENSP00000419325	9606.ENSP00000327070	0.070	0	0	0	0.193	0	0	0.470	0.568
SUCLG2	GLUD2	9606.ENSP00000419325	9606.ENSP00000327589	0.071	0	0	0	0.167	0	0	0.190	0.318
SUCLG2	ACAA1	9606.ENSP00000419325	9606.ENSP00000333664	0.048	0	0	0	0.085	0	0.800	0.147	0.831
SUCLG2	SHMT2	9606.ENSP00000419325	9606.ENSP00000333667	0.042	0	0	0	0.065	0	0	0.232	0.252
SUCLG2	MRPL12	9606.ENSP00000419325	9606.ENSP00000333837	0	0	0	0	0.083	0.271	0	0.101	0.346
SUCLG2	NDUFA4	9606.ENSP00000419325	9606.ENSP00000339720	0	0	0	0	0	0.172	0	0.113	0.234
SUCLG2	PYCR2	9606.ENSP00000419325	9606.ENSP00000342502	0	0	0	0	0.047	0	0	0.219	0.223
SUCLG2	SAMM50	9606.ENSP00000419325	9606.ENSP00000345445	0	0	0	0	0.089	0	0	0.350	0.383
SUCLG2	AK2	9606.ENSP00000419325	9606.ENSP00000346921	0	0	0	0	0.120	0	0	0.106	0.180
SUCLG2	XPNPEP3	9606.ENSP00000419325	9606.ENSP00000349658	0.048	0	0	0	0	0	0	0.144	0.150
SUCLG2	MT-CO1	9606.ENSP00000419325	9606.ENSP00000354499	0	0	0	0	0.124	0	0	0.232	0.299
SUCLG2	MT-CYB	9606.ENSP00000419325	9606.ENSP00000354554	0	0	0	0	0	0	0	0.193	0.193
SUCLG2	MT-ATP6	9606.ENSP00000419325	9606.ENSP00000354632	0	0	0	0	0.079	0	0	0.143	0.177
SUCLG2	MT-ND1	9606.ENSP00000419325	9606.ENSP00000354687	0.043	0	0	0	0.146	0	0	0.257	0.340
SUCLG2	MT-ND5	9606.ENSP00000419325	9606.ENSP00000354813	0	0	0	0	0.090	0	0	0.142	0.186
SUCLG2	MT-CO2	9606.ENSP00000419325	9606.ENSP00000354876	0	0	0	0	0.100	0	0	0.188	0.237
SUCLG2	MT-ND4	9606.ENSP00000419325	9606.ENSP00000354961	0	0	0	0	0.091	0	0	0.150	0.194
SUCLG2	MT-CO3	9606.ENSP00000419325	9606.ENSP00000354982	0	0	0	0	0.101	0	0	0.126	0.180
SUCLG2	MT-ND2	9606.ENSP00000419325	9606.ENSP00000355046	0	0	0	0	0.080	0	0	0.147	0.182
SUCLG2	ADCY10	9606.ENSP00000419325	9606.ENSP00000356825	0	0	0	0	0.062	0	0	0.233	0.249
SUCLG2	LACE1	9606.ENSP00000419325	9606.ENSP00000357973	0.185	0	0	0	0	0	0	0	0.185
SUCLG2	ALDH18A1	9606.ENSP00000419325	9606.ENSP00000360268	0.087	0	0	0	0.081	0	0	0.430	0.480
SUCLG2	SARDH	9606.ENSP00000419325	9606.ENSP00000360938	0	0	0	0	0.158	0	0	0.141	0.245
SUCLG2	OXCT2	9606.ENSP00000419325	9606.ENSP00000361914	0	0	0	0	0.064	0	0	0.360	0.375
SUCLG2	SDHD	9606.ENSP00000419325	9606.ENSP00000364699	0	0	0	0	0.261	0	0.900	0.376	0.949
SUCLG2	PCCA	9606.ENSP00000419325	9606.ENSP00000365462	0.050	0	0	0	0.064	0	0	0.265	0.290
SUCLG2	SDHAF1	9606.ENSP00000419325	9606.ENSP00000368165	0	0	0	0	0	0	0	0.227	0.227
SUCLG2	APOO	9606.ENSP00000419325	9606.ENSP00000368528	0	0	0	0	0.076	0.170	0	0	0.200
SUCLG2	SLC25A6	9606.ENSP00000419325	9606.ENSP00000370808	0	0	0	0	0.063	0	0	0.188	0.206
SUCLG2	ABAT	9606.ENSP00000419325	9606.ENSP00000379845	0	0	0	0	0.066	0	0	0.169	0.191
SUCLG2	GATM	9606.ENSP00000419325	9606.ENSP00000379895	0	0	0	0	0.063	0	0	0.157	0.176
SUCLG2	ATP5A1	9606.ENSP00000419325	9606.ENSP00000381736	0.070	0	0	0	0.210	0.239	0	0.372	0.602
SUCLG2	ACSM4	9606.ENSP00000419325	9606.ENSP00000382349	0.047	0	0	0	0.128	0	0	0.122	0.206
SUCLG2	TXNRD2	9606.ENSP00000419325	9606.ENSP00000383365	0.081	0	0	0	0.166	0.140	0	0.147	0.362
SUCLG2	ALDH7A1	9606.ENSP00000419325	9606.ENSP00000387123	0.053	0	0	0	0.163	0.134	0	0.371	0.511
SUCLG2	SLC25A13	9606.ENSP00000419325	9606.ENSP00000400101	0	0	0	0	0.101	0	0	0.204	0.253
SUCLG2	FDXR	9606.ENSP00000419325	9606.ENSP00000416515	0.047	0	0	0	0.053	0	0	0.214	0.228
SUCLG2	PCCB	9606.ENSP00000419325	9606.ENSP00000419027	0.082	0	0	0	0.080	0	0	0.274	0.333
SUCLG2	VDAC3	9606.ENSP00000419325	9606.ENSP00000428845	0	0	0	0	0.085	0.058	0	0.096	0.152
SUCLG2	ACP6	9606.ENSP00000419325	9606.ENSP00000463574	0	0	0	0	0.062	0.128	0	0.062	0.165
SUCLG2	AIFM2	9606.ENSP00000419325	9606.ENSP00000478931	0.044	0	0	0	0.052	0	0	0.248	0.259
SUCLG2	COASY	9606.ENSP00000419325	9606.ENSP00000464814	0.068	0	0	0	0.042	0	0	0.268	0.289
SUCLG2	ACACA	9606.ENSP00000419325	9606.ENSP00000483300	0	0	0	0	0.134	0	0.800	0.214	0.852
SUGCT	ACO2	9606.ENSP00000338475	9606.ENSP00000216254	0.089	0	0	0	0	0	0	0.150	0.193
SUGCT	GOT2	9606.ENSP00000338475	9606.ENSP00000245206	0	0	0	0	0	0	0	0.155	0.155
SUGCT	SDHA	9606.ENSP00000338475	9606.ENSP00000264932	0.170	0	0	0	0.062	0.058	0	0.124	0.272
SUGCT	BCKDHA	9606.ENSP00000338475	9606.ENSP00000269980	0	0	0	0	0	0.154	0	0	0.153
SUGCT	ALDH1L1	9606.ENSP00000338475	9606.ENSP00000273450	0.051	0.007	0	0	0.062	0.118	0	0.093	0.192
SUGCT	ACAD8	9606.ENSP00000338475	9606.ENSP00000281182	0.071	0	0	0	0.062	0	0	0.137	0.182
SUGCT	ACAA2	9606.ENSP00000338475	9606.ENSP00000285093	0.088	0	0	0	0.065	0	0	0.168	0.228
SUGCT	PDPR	9606.ENSP00000338475	9606.ENSP00000288050	0	0	0	0	0.062	0	0	0.351	0.365
SUGCT	AGXT	9606.ENSP00000338475	9606.ENSP00000302620	0.130	0	0	0	0.065	0	0	0.188	0.281
SUGCT	CYCS	9606.ENSP00000338475	9606.ENSP00000307786	0	0	0	0	0.063	0.208	0	0	0.226
SUGCT	ACAD9	9606.ENSP00000338475	9606.ENSP00000312618	0.071	0	0	0	0.062	0	0	0.140	0.185
SUGCT	TUFM	9606.ENSP00000338475	9606.ENSP00000322439	0.050	0	0	0	0.062	0	0	0.141	0.167
SUGCT	UCP3	9606.ENSP00000338475	9606.ENSP00000323740	0	0	0	0	0	0	0	0.154	0.154
SUGCT	ACAA1	9606.ENSP00000338475	9606.ENSP00000333664	0.088	0	0	0	0.065	0	0	0.380	0.425
SUGCT	SHMT2	9606.ENSP00000338475	9606.ENSP00000333667	0	0	0	0	0	0.117	0	0.101	0.172
SUGCT	SLC25A6	9606.ENSP00000338475	9606.ENSP00000370808	0	0	0	0	0	0.154	0	0	0.153
SUGCT	MT-ND4	9606.ENSP00000338475	9606.ENSP00000354961	0	0	0	0	0	0	0	0.162	0.161
SUGCT	SARDH	9606.ENSP00000338475	9606.ENSP00000360938	0	0	0	0	0.065	0	0	0.144	0.165
SUGCT	MT-ND5	9606.ENSP00000338475	9606.ENSP00000354813	0	0	0	0	0	0	0	0.190	0.190
SUGCT	PCCB	9606.ENSP00000338475	9606.ENSP00000419027	0.115	0	0	0	0	0	0	0.143	0.209
SUGCT	OXCT2	9606.ENSP00000338475	9606.ENSP00000361914	0.160	0	0	0	0	0	0	0.138	0.244
SUGCT	IRG1	9606.ENSP00000338475	9606.ENSP00000366682	0.219	0	0	0	0	0	0	0.142	0.301
SUGCT	ADCY10	9606.ENSP00000338475	9606.ENSP00000356825	0	0	0	0	0	0	0	0.420	0.420
SUGCT	TRIAP1	9606.ENSP00000338475	9606.ENSP00000449795	0	0	0	0	0	0	0	0.598	0.598
SUOX	TXN2	9606.ENSP00000377668	9606.ENSP00000216185	0.045	0	0	0	0	0.368	0	0.060	0.383
SUOX	PNPO	9606.ENSP00000377668	9606.ENSP00000225573	0	0	0	0	0.063	0	0	0.270	0.287
SUOX	SLC25A11	9606.ENSP00000377668	9606.ENSP00000225665	0	0	0	0	0.062	0	0	0.138	0.157
SUOX	SPR	9606.ENSP00000377668	9606.ENSP00000234454	0	0	0	0	0	0	0	0.354	0.354
SUOX	MCEE	9606.ENSP00000377668	9606.ENSP00000244217	0	0	0	0	0	0	0	0.188	0.188
SUOX	GOT2	9606.ENSP00000377668	9606.ENSP00000245206	0	0	0	0	0.049	0	0	0.469	0.473
SUOX	GFER	9606.ENSP00000377668	9606.ENSP00000248114	0	0	0	0	0.076	0	0	0.146	0.177
SUOX	ABCB7	9606.ENSP00000377668	9606.ENSP00000253577	0	0	0	0	0.049	0	0	0.208	0.215
SUOX	STX17	9606.ENSP00000377668	9606.ENSP00000259400	0	0	0	0	0	0	0	0.326	0.326
SUOX	SQRDL	9606.ENSP00000377668	9606.ENSP00000260324	0.058	0	0	0	0.062	0	0	0.805	0.813
SUOX	CCBL2	9606.ENSP00000377668	9606.ENSP00000260508	0.045	0	0	0	0.056	0	0	0.236	0.251
SUOX	SDHA	9606.ENSP00000377668	9606.ENSP00000264932	0.049	0	0	0	0	0	0	0.189	0.196
SUOX	BCKDHA	9606.ENSP00000377668	9606.ENSP00000269980	0	0	0	0	0.112	0	0	0.218	0.275
SUOX	SLC25A38	9606.ENSP00000377668	9606.ENSP00000273158	0	0	0	0	0	0	0	0.202	0.202
SUOX	ALDH1L1	9606.ENSP00000377668	9606.ENSP00000273450	0.050	0	0	0	0.062	0	0	0.126	0.153
SUOX	AMT	9606.ENSP00000377668	9606.ENSP00000273588	0	0	0	0	0	0	0	0.303	0.303
SUOX	MUT	9606.ENSP00000377668	9606.ENSP00000274813	0	0	0	0	0.065	0	0	0.156	0.177
SUOX	NUBPL	9606.ENSP00000377668	9606.ENSP00000281081	0.043	0	0	0	0	0	0	0.280	0.282
SUOX	AIFM1	9606.ENSP00000377668	9606.ENSP00000287295	0.058	0	0	0	0	0	0	0.287	0.299
SUOX	ETHE1	9606.ENSP00000377668	9606.ENSP00000292147	0	0	0	0	0.063	0	0.900	0.887	0.988
SUOX	FLAD1	9606.ENSP00000377668	9606.ENSP00000292180	0	0	0	0	0	0	0	0.160	0.160
SUOX	CYCS	9606.ENSP00000377668	9606.ENSP00000307786	0.295	0	0	0	0	0.368	0	0.278	0.650
SUOX	CYB5B	9606.ENSP00000377668	9606.ENSP00000308430	0	0	0	0.718	0.064	0	0	0.443	0.174
SUOX	AGPAT4	9606.ENSP00000377668	9606.ENSP00000314036	0	0	0	0	0	0	0	0.189	0.189
SUOX	GLS	9606.ENSP00000377668	9606.ENSP00000317379	0.211	0	0	0	0	0	0	0	0.211
SUOX	GCSH	9606.ENSP00000377668	9606.ENSP00000319531	0	0	0	0	0	0	0	0.422	0.422
SUOX	CHDH	9606.ENSP00000377668	9606.ENSP00000319851	0.111	0	0	0	0.064	0	0	0.292	0.359
SUOX	MDH2	9606.ENSP00000377668	9606.ENSP00000327070	0.049	0	0	0	0	0	0	0.171	0.177
SUOX	GLUD2	9606.ENSP00000377668	9606.ENSP00000327589	0	0	0	0	0	0.219	0	0.345	0.466
SUOX	SHMT2	9606.ENSP00000377668	9606.ENSP00000333667	0	0	0	0	0	0	0	0.171	0.171
SUOX	AK2	9606.ENSP00000377668	9606.ENSP00000346921	0	0	0	0	0	0	0	0.224	0.224
SUOX	DNA2	9606.ENSP00000377668	9606.ENSP00000351185	0	0	0	0	0	0	0	0.551	0.551
SUOX	AKR1B10	9606.ENSP00000377668	9606.ENSP00000352584	0	0	0	0	0	0	0	0.239	0.239
SUOX	MT-CYB	9606.ENSP00000377668	9606.ENSP00000354554	0	0	0	0	0	0	0	0.345	0.345
SUOX	KMO	9606.ENSP00000377668	9606.ENSP00000355517	0	0	0	0	0	0	0	0.173	0.173
SUOX	MARC2	9606.ENSP00000377668	9606.ENSP00000355880	0	0	0	0	0.062	0	0	0.610	0.618
SUOX	GLRX2	9606.ENSP00000377668	9606.ENSP00000356410	0.060	0	0	0	0	0	0	0.343	0.356
SUOX	PDSS2	9606.ENSP00000377668	9606.ENSP00000358033	0	0	0	0	0	0	0	0.344	0.344
SUOX	SARDH	9606.ENSP00000377668	9606.ENSP00000360938	0	0	0	0	0.062	0	0	0.248	0.265
SUOX	MAOB	9606.ENSP00000377668	9606.ENSP00000367309	0	0	0	0	0.062	0	0	0.235	0.252
SUOX	GLDC	9606.ENSP00000377668	9606.ENSP00000370737	0.042	0	0	0	0	0	0	0.315	0.316
SUOX	TSTD1	9606.ENSP00000377668	9606.ENSP00000388293	0	0	0	0	0	0	0	0.158	0.158
SUOX	PCCB	9606.ENSP00000377668	9606.ENSP00000419027	0	0	0	0	0	0	0	0.160	0.160
SUOX	GATM	9606.ENSP00000377668	9606.ENSP00000379895	0	0	0	0	0	0	0	0.167	0.167
SUOX	SLC25A37	9606.ENSP00000377668	9606.ENSP00000429200	0	0	0	0	0	0	0	0.174	0.174
SUOX	ABAT	9606.ENSP00000377668	9606.ENSP00000379845	0	0	0	0	0	0	0	0.181	0.181
SUOX	ALDH7A1	9606.ENSP00000377668	9606.ENSP00000387123	0.050	0	0	0	0.064	0	0	0.206	0.232
SUOX	SLC25A13	9606.ENSP00000377668	9606.ENSP00000400101	0	0	0	0	0.062	0	0	0.241	0.258
SUOX	AADAT	9606.ENSP00000377668	9606.ENSP00000423190	0.043	0	0	0	0	0	0	0.286	0.287
SUOX	GPX1	9606.ENSP00000377668	9606.ENSP00000407375	0.102	0	0	0	0	0	0	0.461	0.495
SUOX	AIFM2	9606.ENSP00000377668	9606.ENSP00000478931	0.058	0	0	0	0	0	0	0.574	0.582
SUOX	TXNRD2	9606.ENSP00000377668	9606.ENSP00000383365	0.070	0	0	0	0	0	0	0.643	0.654
SUOX	TST	9606.ENSP00000377668	9606.ENSP00000385828	0.213	0	0	0	0.092	0	0.900	0.786	0.982
TBRG4	PPIF	9606.ENSP00000258770	9606.ENSP00000225174	0	0	0	0	0.088	0.075	0	0.083	0.159
TBRG4	TRAP1	9606.ENSP00000258770	9606.ENSP00000246957	0	0	0	0	0.188	0	0	0.100	0.238
TBRG4	C12orf65	9606.ENSP00000258770	9606.ENSP00000253233	0	0	0	0	0.062	0	0	0.144	0.163
TBRG4	FDPS	9606.ENSP00000258770	9606.ENSP00000349078	0	0	0	0	0	0	0	0.155	0.154
TBRG4	FLAD1	9606.ENSP00000258770	9606.ENSP00000292180	0	0	0	0	0.076	0.094	0	0.072	0.155
TBRG4	MT-ND2	9606.ENSP00000258770	9606.ENSP00000355046	0	0	0	0	0	0	0	0.173	0.173
TBRG4	SHMT2	9606.ENSP00000258770	9606.ENSP00000333667	0	0	0	0	0.125	0.063	0	0.073	0.174
TBRG4	AURKAIP1	9606.ENSP00000258770	9606.ENSP00000342676	0	0	0	0	0.176	0	0	0	0.176
TBRG4	MT-CO2	9606.ENSP00000258770	9606.ENSP00000354876	0	0	0	0	0	0.107	0	0.120	0.180
TBRG4	ALDH18A1	9606.ENSP00000258770	9606.ENSP00000360268	0	0	0	0	0.093	0	0	0.148	0.194
TBRG4	BCS1L	9606.ENSP00000258770	9606.ENSP00000413908	0	0	0	0	0.157	0.094	0	0	0.203
TBRG4	ACAD9	9606.ENSP00000258770	9606.ENSP00000312618	0	0	0	0	0.062	0.103	0	0.133	0.206
TBRG4	MDH2	9606.ENSP00000258770	9606.ENSP00000327070	0	0	0	0	0.148	0.117	0	0	0.216
TBRG4	MT-ATP8	9606.ENSP00000258770	9606.ENSP00000355265	0	0	0	0	0	0	0	0.218	0.218
TBRG4	C10orf2	9606.ENSP00000258770	9606.ENSP00000309595	0	0	0	0	0.077	0.100	0	0.135	0.218
TBRG4	ATAD3A	9606.ENSP00000258770	9606.ENSP00000368030	0	0	0	0	0.223	0	0	0	0.223
TBRG4	MT-CO3	9606.ENSP00000258770	9606.ENSP00000354982	0	0	0	0	0	0	0	0.241	0.240
TBRG4	YBEY	9606.ENSP00000258770	9606.ENSP00000329614	0	0	0	0	0	0	0	0.250	0.250
TBRG4	TUFM	9606.ENSP00000258770	9606.ENSP00000322439	0	0	0	0	0.190	0	0	0.115	0.253
TBRG4	MT-CYB	9606.ENSP00000258770	9606.ENSP00000354554	0	0	0	0	0	0	0	0.274	0.274
TBRG4	NDUFA4	9606.ENSP00000258770	9606.ENSP00000339720	0	0	0	0	0	0.275	0	0	0.275
TBRG4	PDE12	9606.ENSP00000258770	9606.ENSP00000309142	0	0	0	0	0.062	0.102	0	0.217	0.282
TBRG4	MGME1	9606.ENSP00000258770	9606.ENSP00000366939	0	0	0	0	0.069	0.117	0	0.198	0.283
TBRG4	TIMM44	9606.ENSP00000258770	9606.ENSP00000270538	0	0	0	0	0.296	0.062	0	0	0.311
TBRG4	MRPL12	9606.ENSP00000258770	9606.ENSP00000333837	0	0	0	0	0.185	0.181	0	0.057	0.315
TBRG4	DDX28	9606.ENSP00000258770	9606.ENSP00000332340	0	0	0	0	0.065	0	0	0.312	0.329
TBRG4	MT-ND6	9606.ENSP00000258770	9606.ENSP00000354665	0	0	0	0	0	0	0	0.330	0.330
TBRG4	TRUB2	9606.ENSP00000258770	9606.ENSP00000361982	0	0	0	0	0.063	0.117	0	0.261	0.335
TBRG4	MT-ND3	9606.ENSP00000258770	9606.ENSP00000355206	0	0	0	0	0	0	0	0.363	0.363
TBRG4	ELAC2	9606.ENSP00000258770	9606.ENSP00000337445	0	0	0	0	0.177	0.094	0	0.481	0.579
TBRG4	CYC1	9606.ENSP00000258770	9606.ENSP00000317159	0	0	0	0	0.658	0	0	0.058	0.664
TIMM44	ACO2	9606.ENSP00000270538	9606.ENSP00000216254	0	0	0	0	0.084	0	0	0.279	0.312
TIMM44	PPIF	9606.ENSP00000270538	9606.ENSP00000225174	0	0	0	0	0.062	0.382	0	0.113	0.440
TIMM44	SLC25A11	9606.ENSP00000270538	9606.ENSP00000225665	0	0	0	0	0.065	0	0	0.215	0.234
TIMM44	SLC25A3	9606.ENSP00000270538	9606.ENSP00000228318	0	0	0	0	0.133	0	0	0.244	0.317
TIMM44	TRAP1	9606.ENSP00000270538	9606.ENSP00000246957	0	0	0	0	0.168	0	0	0.349	0.435
TIMM44	GFER	9606.ENSP00000270538	9606.ENSP00000248114	0	0	0	0	0.088	0	0	0.731	0.744
TIMM44	C12orf65	9606.ENSP00000270538	9606.ENSP00000253233	0	0	0	0	0.066	0.091	0	0.186	0.248
TIMM44	ABCB7	9606.ENSP00000270538	9606.ENSP00000253577	0	0	0	0	0.109	0	0	0.161	0.220
TIMM44	PTCD3	9606.ENSP00000270538	9606.ENSP00000254630	0	0	0	0	0.176	0	0	0	0.176
TIMM44	TBRG4	9606.ENSP00000270538	9606.ENSP00000258770	0	0	0	0	0.296	0.062	0	0	0.311
TIMM44	DNAJA3	9606.ENSP00000270538	9606.ENSP00000262375	0	0	0	0	0.144	0.788	0	0.629	0.926
TIMM44	SDHA	9606.ENSP00000270538	9606.ENSP00000264932	0	0	0	0	0.065	0	0	0.235	0.254
